Year model,Car Spec,Kilometres,Price,Transmission,Body type,Drive type,Fuel type,Fuel consumption per 100km,Colour ext,VIN,Dealer,Address,Seating capacity,Doors,CC,Number of cylinders,Fuel tank capacity,Valve gear type,Peak torque (Nm),Horsepower,Kerb weight,Make,Model,Variant,Lat,Lon
2019,2019 Mazda CX-5 Maxx Sport (4X4) MY19 (KF Series 2),150000,29990,Automatic,Suv,All Wheel Drive,Unleaded Petrol,7.5,Blue,JM0KF4WLA00335322,Bayswater Mazda,"374 Guildford Road, Bayswater, WA",5,4,2488,4,58,16,252,188,1641,Mazda,CX-5,Maxx Sport (4X4),-31.926337,115.909773
2015,2015 Jeep Patriot Sport (4X2) MK MY15,144000,14990,Automatic,Suv,Rear Wheel Drive,Premium Unleaded Petrol,8.2,Grey,1C4NJPDA6FD146791,Osborne Park Mazda used,"430 Scarborough Beach Road, Osborne Park, WA",5,4,1998,4,51,16,190,155,1570,Jeep,Patriot,Sport (4X2),-31.90779,115.81192
2018,2018 Mitsubishi Outlander ES 7 Seat (awd) ZL MY19,65395,28980,Continuous Variable,Suv,All Wheel Drive,Unleaded Petrol,7.2,White,JMFXTGF8WKZ004300,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",7,4,2360,4,60,16,220,167,1500,Mitsubishi,Outlander,ES 7 Seat (awd),-31.99962,115.9236
2013,2013 Volkswagen Golf 90 TSI AU,204600,13990,Automatic,Hatch,Front Wheel Drive,Premium Unleaded Petrol,5.4,Black,WVWZZZAUZEW027741,K.S. & Sons Motor Company,"9 Carr Place, Myaree, WA",5,5,1395,4,50,16,200,121,1233,Volkswagen,Golf,90 TSI,-32.04511,115.81442
2021,2021 Mitsubishi Mirage ES LB MY21,22831,17888,Continuous Variable,Hatch,Front Wheel Drive,Unleaded Petrol,4.7,White,MMAXTA03ANH003034,Wangara MG Used,"20 Motor Parade, Wangara, WA",5,5,1193,3,35,12,100,77,895,Mitsubishi,Mirage,ES,-31.794136,115.816569
2013,2013 Honda CR-V VTI-L (4X4) 30,107604,20688,Automatic,Suv,Four Wheel Drive,Unleaded Petrol,8.7,Other,MRHRM4890DP041736,CarPlace,"7 Sobek Pass, Bibra Lake, WA",5,4,2354,4,58,16,222,188,1580,Honda,CR-V,VTI-L (4X4),-32.094655,115.814641
2017,2017 Hyundai Iload 3S Liftback TQ Series II (TQ3) MY1,178910,27969,Automatic,Commercial,Rear Wheel Drive,Diesel,8.8,White,KMFWBX7KMJU950609,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",3,4,2497,4,75,16,441,168,2084,Hyundai,Iload,3S Liftback,-31.99962,115.9236
2013,2013 Toyota Hilux SR (4X4) KUN26R MY12,231932,25999,Automatic,Ute tray,Four Wheel Drive,Diesel,9.3,White,MR0FZ22G801191488,Daley Motors WA,"217 Railway Avenue, Kelmscott, WA",5,4,2982,4,76,16,343,169,1815,Toyota,Hilux,SR (4X4),-32.13237,116.0101
2017,2017 Subaru Outback 2.5I Premium MY17,116669,25995,Continuous Variable,Suv,All Wheel Drive,Premium Unleaded Petrol,7.3,Silver,JF2BS9KC2HG058319,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",5,4,2498,4,60,16,235,173,1588,Subaru,Outback,2.5I Premium,-31.99962,115.9236
2011,2011 Holden Colorado LT-R (4X4) RC MY11,143760,26921,Automatic,Ute tray,Four Wheel Drive,Diesel,9.0,Black,MMMTFS85HBH540720,Next Ride,"464 Canning Highway, Como, WA",5,4,2999,4,76,8,333,161,1932,Holden,Colorado,LT-R (4X4),-32.00604,115.8597
2019,2019 Mitsubishi ASX MR (2WD) XD MY20,34844,27990,Continuous Variable,Suv,Front Wheel Drive,Unleaded Petrol,7.6,Black,JMFXTGA2WLU006622,Buy Right Motors WA,"24 Automotive Drive, Wangara, WA",5,4,1999,4,63,16,197,148,1380,Mitsubishi,ASX,MR (2WD),-31.794357,115.817341
2014,2014 Jeep Grand Cherokee Laredo (4X4) WK MY15,99767,28999,Automatic,Suv,Four Wheel Drive,Premium Unleaded Petrol,10.4,White,1C4RJFEG2FC671738,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",5,4,3604,6,93,24,347,282,2191,Jeep,Grand Cherokee,Laredo (4X4),-31.99962,115.9236
2008,2008 Ford Territory TX (rwd) SY MY07 Upgrade,187987,6999,Automatic,Suv,Rear Wheel Drive,Unleaded Petrol,12.8,Other,6FPAAAJGAT8B49907,MT Lawley Motors P/L,"391 Guildford Road, Bayswater, WA",5,4,3984,6,75,24,383,255,2005,Ford,Territory,TX (rwd),-31.92562,115.90992
2015,2015 Holden Colorado LS (4X4) RG MY15,205695,25998,Automatic,Ute tray,Four Wheel Drive,Diesel,9.0,White,MMU148DK0GH601578,Gardner Commercials,"1308 Albany Highway, Cannington, WA",5,4,2776,4,76,16,470,198,2075,Holden,Colorado,LS (4X4),-32.015497,115.931154
2018,2018 Volkswagen Golf 110 TSI Trendline AU MY18,101466,21889,Automatic,Wagon,Front Wheel Drive,Premium Unleaded Petrol,5.6,Silver,WVWZZZAUZJP618021,easyauto123 (Edgewater),"2 Joondalup Drive, Edgewater, WA",5,4,1395,4,50,16,250,148,1324,Volkswagen,Golf,110 TSI Trendline,-31.7572029,115.7731046
2020,2020 Mitsubishi ASX ES (2WD) XD MY20,51851,26380,Continuous Variable,Suv,Front Wheel Drive,Unleaded Petrol,7.6,White,JMFXTGA2WLU008561,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",5,4,1999,4,63,16,197,148,1380,Mitsubishi,ASX,ES (2WD),-31.99962,115.9236
2017,2017 Mitsubishi Outlander LS (4X4) ZK MY17,98165,26987,Continuous Variable,Suv,All Wheel Drive,Unleaded Petrol,7.5,White,JMFXTGF8WHZ003041,Wanneroo Mitsubishi,"6 Lancaster Road, Wangara, WA",7,4,2360,4,60,16,220,167,1500,Mitsubishi,Outlander,LS (4X4),-31.79716,115.81643
2015,2015 Mini Cooper ONE F56,59889,23999,Automatic,Hatch,Front Wheel Drive,Premium Unleaded Petrol,5.0,Red,WMWXN720503A08454,John Hughes Passenger,"196 Albany Highway, Victoria Park, WA",4,3,1198,3,40,12,180,101,1120,Mini,Cooper,ONE,-31.9705,115.89301
2017,2017 Mitsubishi Triton GLX MQ MY17,101824,21388,Manual,Ute tray,Rear Wheel Drive,Unleaded Petrol,10.9,White,MMAYNKK40HH019611,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",2,2,2351,4,75,16,194,127,1555,Mitsubishi,Triton,GLX,-31.99962,115.9236
2019,2019 Suzuki Swift GL Navigator AL,64007,19980,Continuous Variable,Hatch,Front Wheel Drive,Unleaded Petrol,4.8,Red,JSAAZC83S00306366,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",5,5,1242,4,37,16,120,89,900,Suzuki,Swift,GL Navigator,-31.99962,115.9236
2012,2012 Toyota Kluger KX-R (fwd) 7 Seat GSU40R MY11 Upgrade,120511,19985,Automatic,Suv,Front Wheel Drive,Unleaded Petrol,11.0,Grey,JTEDS41A102118116,easyauto123 (Edgewater),"2 Joondalup Drive, Edgewater, WA",7,4,3456,6,72,24,337,270,1930,Toyota,Kluger,KX-R (fwd) 7 Seat,-31.7572029,115.7731046
2018,2018 Ford Transit Custom 300S (swb) VN MY18.75,149019,33998,Automatic,Commercial,Front Wheel Drive,Diesel,7.2,White,WF0YXXTTGYJJ82524,Gardner Commercials,"1308 Albany Highway, Cannington, WA",3,2,1995,4,72,16,385,129,2042,Ford,Transit Custom,300S (swb),-32.015497,115.931154
2011,2011 Holden Commodore SS Thunder VE II,160060,32990,Manual,Ute tray,Rear Wheel Drive,Unleaded Petrol,14.0,Silver,6G1EK4E2XBL540583,Motor Mall WA,"41 Buckingham Drive, Wangara, WA",2,2,5967,8,73,16,530,363,1704,Holden,Commodore,SS Thunder,-31.78645,115.81995
2019,2019 Toyota Yaris Ascent NCP130R MY18,88443,17996,Manual,Hatch,Front Wheel Drive,Unleaded Petrol,5.8,White,JTDKW3D3X01008940,easyauto123 (Edgewater),"2 Joondalup Drive, Edgewater, WA",5,5,1299,4,42,16,121,85,1025,Toyota,Yaris,Ascent,-31.7572029,115.7731046
2010,2010 Subaru Forester XT Premium MY10,167400,18980,Automatic,Suv,All Wheel Drive,Premium Unleaded Petrol,10.5,Blue,JF2SH9KT5BG072008,Perth City Subaru,"165 Albany Highway, Victoria Park, WA",5,4,2457,4,60,16,320,227,1525,Subaru,Forester,XT Premium,-31.9704221,115.89155790526316
2012,2012 Mazda BT-50 XT (4X2),233367,14990,Manual,Ute tray,Rear Wheel Drive,Diesel,8.4,Blue,MM0UP0YD100135830,Motoroo,"1787 Albany Highway, Kenwick, WA",3,2,2198,4,80,16,375,148,1619,Mazda,BT-50,XT (4X2),-32.04529,115.97387
2019,2019 Mitsubishi Outlander LS 7 Seat (2WD) ZL MY19,75025,29369,Continuous Variable,Suv,Front Wheel Drive,Unleaded Petrol,6.8,Silver,JMFXTGF8WKJ003470,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",7,4,2360,4,63,16,220,167,1410,Mitsubishi,Outlander,LS 7 Seat (2WD),-31.99962,115.9236
2015,2015 Suzuki Swift GL FZ,9745,20888,Automatic,Hatch,Front Wheel Drive,Unleaded Petrol,6.2,Black,JSAFZC82S00311318,Range Ford,"1888 Albany Highway, Maddington, WA",5,5,1372,4,42,16,130,94,1025,Suzuki,Swift,GL,-32.054412,115.987817
2018,2018 Honda Odyssey VTI-L RC MY18,53400,39999,Continuous Variable,Wagon,Front Wheel Drive,Unleaded Petrol,7.8,Black,JHMRC1850KC200096,John Hughes Used Cars Wangara,"8/10 Prindiville Drive, Wangara, WA",7,4,2356,4,55,16,225,173,1819,Honda,Odyssey,VTI-L,-31.79166,115.81549
2011,2011 Jeep Grand Cherokee Laredo (4X4) WK,236364,14985,Automatic,Suv,All Wheel Drive,Diesel,8.3,White,1J4R24GM8BC728016,Auto Planet WA,"468 Albany Highway, Victoria Park, WA",5,4,2987,6,93,24,550,238,2191,Jeep,Grand Cherokee,Laredo (4X4),-31.976168,115.898473
2017,2017 Toyota Corolla Ascent Sport ZRE182R MY17,60177,21968,Manual,Hatch,Front Wheel Drive,Unleaded Petrol,6.7,Blue,JTNKU3JE00J557568,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",5,5,1798,4,50,16,173,139,1310,Toyota,Corolla,Ascent Sport,-31.99962,115.9236
2014,2014 Jeep Cherokee Sport (4X2) KL,64478,20250,Automatic,Suv,Rear Wheel Drive,Unleaded Petrol,8.3,White,1C4PJLEB9EW294008,Range Ford,"1888 Albany Highway, Maddington, WA",5,4,2360,4,60,16,229,175,1638,Jeep,Cherokee,Sport (4X2),-32.054412,115.987817
2017,2017 Kia Cerato Sport YD MY18,53802,21326,Automatic,Hatch,Front Wheel Drive,Unleaded Petrol,7.3,White,KNAFX517MJ5747688,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",5,5,1999,4,50,16,192,151,1309,Kia,Cerato,Sport,-31.99962,115.9236
2011,2011 Toyota RAV4 Altitude (2WD) ACA38R MY11,127353,19990,Automatic,Suv,Front Wheel Drive,Unleaded Petrol,9.1,Grey,JTMZD33V705200526,Wangara MG Used,"20 Motor Parade, Wangara, WA",5,4,2362,4,60,16,224,168,1515,Toyota,RAV4,Altitude (2WD),-31.794136,115.816569
2015,2015 Hyundai Santa FE SR Crdi (4X4) DM MY15,150970,28988,Automatic,Suv,All Wheel Drive,Diesel,7.7,White,KMHSU81XSFU479565,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",7,4,2199,4,64,16,435,195,1830,Hyundai,Santa FE,SR Crdi (4X4),-31.99962,115.9236
2012,2012 Mazda CX-5 Maxx Sport (4X2),109839,21490,Automatic,Suv,Front Wheel Drive,Unleaded Petrol,6.4,Silver,JM0KE107100131347,Wangara MG Used,"20 Motor Parade, Wangara, WA",5,4,1997,4,56,16,200,153,1482,Mazda,CX-5,Maxx Sport (4X2),-31.794136,115.816569
2021,2021 Toyota Corolla Ascent Sport Hybrid ZWE211R,28888,33888,Continuous Variable,Hatch,Front Wheel Drive,Other,4.2,Silver,JTNK93BE403028113,City Toyota Perth,"220 Newcastle Street, Northbridge, WA",5,5,1798,4,50,16,142,97,1340,Toyota,Corolla,Ascent Sport Hybrid,-31.9432313,115.8544195
2019,2019 Mazda CX-5 Touring (4X4) MY19 (KF Series 2),94453,32888,Automatic,Suv,All Wheel Drive,Diesel,6.0,White,JM0KF4W2A00359011,City Toyota Perth,"220 Newcastle Street, Northbridge, WA",5,4,2191,4,58,16,420,188,1715,Mazda,CX-5,Touring (4X4),-31.9432313,115.8544195
2017,2017 Hyundai Accent Sport RB5,75893,16950,Automatic,Hatch,Front Wheel Drive,Unleaded Petrol,6.6,Red,KMHCT51EMHU347990,Morley City Hyundai,"101 Broun Avenue, Morley, WA",5,5,1591,4,43,16,167,139,1140,Hyundai,Accent,Sport,-31.902026,115.904008
2015,2015 Mazda BT-50 XT (4X2) MY13,223505,15990,Manual,Ute tray,Rear Wheel Drive,Diesel,7.6,White,MMOUP0YD100455467,Motoroo,"1787 Albany Highway, Kenwick, WA",3,2,2198,4,80,16,375,148,1619,Mazda,BT-50,XT (4X2),-32.04529,115.97387
2017,2017 Mitsubishi Outlander LS (4X4) ZK MY17,89691,27990,Continuous Variable,Suv,All Wheel Drive,Unleaded Petrol,7.5,Red,JMFXTGF8WHZ002689,Wangara MG Used,"20 Motor Parade, Wangara, WA",7,4,2360,4,60,16,220,167,1500,Mitsubishi,Outlander,LS (4X4),-31.794136,115.816569
2006,2006 Mitsubishi Pajero GLX LWB (4X4) NP MY06,304994,13999,Automatic,Suv,Four Wheel Drive,Unleaded Petrol,14.7,Other,JMFLYV77W5J002259,Wangara Motors,"25 Prindiville Drive, Wangara, WA",7,4,3828,6,90,24,314,202,2035,Mitsubishi,Pajero,GLX LWB (4X4),-31.79038,115.81869
2013,2013 Toyota 86 GTS ZN6,93583,25977,Manual,Coupe,Rear Wheel Drive,Premium Unleaded Petrol,7.8,Other,JF1ZN6K81EG018135,John Hughes Used Cars Wangara,"8/10 Prindiville Drive, Wangara, WA",4,2,1998,4,50,16,205,198,1220,Toyota,86,GTS,-31.79166,115.81549
2018,2018 BMW X1 Xdrive 25I F48 MY18,79332,35999,Automatic,Suv,All Wheel Drive,Premium Unleaded Petrol,6.6,Black,WBAJG92060EM13932,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",5,4,1998,4,61,16,350,228,1549,BMW,X1,Xdrive 25I,-31.99962,115.9236
2013,2013 Nissan Dualis ST (4X2) J10 MY13,169970,14990,Automatic,Suv,Front Wheel Drive,Unleaded Petrol,8.2,White,SJNFBAJ10A2724944,Canning Vale Toyota,"209 Bannister Road, Canning Vale, WA",5,4,1997,4,65,16,198,137,1455,Nissan,Dualis,ST (4X2),-32.06485,115.90025
2013,2013 Fiat Punto Easy MY13,188475,8990,Automatic,Hatch,Front Wheel Drive,Unleaded Petrol,5.4,Black,ZFA19900000984075,R & K Wholesale,"37 Rockingham Road, Hamilton Hill, WA",5,5,1368,4,45,16,115,77,1024,Fiat,Punto,Easy,-32.08184,115.7682
2016,2016 Volkswagen Polo 66 TSI Trendline 6R MY17,78783,16987,Manual,Hatch,Front Wheel Drive,Premium Unleaded Petrol,4.8,Blue,WVWZZZ6RZHU002826,Wanneroo Mitsubishi,"6 Lancaster Road, Wangara, WA",5,5,1197,4,45,16,160,89,1082,Volkswagen,Polo,66 TSI Trendline,-31.79716,115.81643
2020,2020 Mitsubishi Outlander ES 7 Seat (awd) ZL MY21,70309,29999,Automatic,Suv,All Wheel Drive,Unleaded Petrol,7.2,White,JMFXTGF8WLZ014721,John Hughes Used Cars Wangara,"8/10 Prindiville Drive, Wangara, WA",7,4,2360,4,60,16,220,167,1575,Mitsubishi,Outlander,ES 7 Seat (awd),-31.79166,115.81549
2005,2005 Holden Commodore Acclaim VZ,197377,29990,Automatic,Sedan,Rear Wheel Drive,Unleaded Petrol,11.1,Blue,6G1ZK54B55L515734,Motor Mall WA,"41 Buckingham Drive, Wangara, WA",5,4,3565,6,75,24,320,235,1574,Holden,Commodore,Acclaim,-31.78645,115.81995
2018,2018 Mazda CX-3 S Touring (fwd) DK MY17.5,22274,29990,Automatic,Suv,Front Wheel Drive,Unleaded Petrol,6.1,Red,MM0DK2W7A0W231688,Bayswater Mazda,"374 Guildford Road, Bayswater, WA",5,4,1998,4,48,16,192,147,1226,Mazda,CX-3,S Touring (fwd),-31.926337,115.909773
2018,2018 Mazda 3 Touring BN MY17,41089,28455,Automatic,Hatch,Front Wheel Drive,Unleaded Petrol,5.8,Red,JM0BN547810231236,Wanneroo Mazda,"6/10 Pembroke Road, Wangara, WA",5,5,1998,4,51,16,200,153,1304,Mazda,3,Touring,-31.7976992,115.8175131
2020,2020 Honda Civic VTI-S MY20,60624,29990,Continuous Variable,Hatch,Front Wheel Drive,Unleaded Petrol,6.4,Red,MRHFK5860LT070456,Wanneroo Mazda,"6/10 Pembroke Road, Wangara, WA",5,5,1799,4,47,16,174,140,1289,Honda,Civic,VTI-S,-31.7976992,115.8175131
2020,2020 Honda HR-V RS Crimson Interior MY20,50806,33490,Continuous Variable,Suv,Front Wheel Drive,Unleaded Petrol,6.7,Other,MRHRU5890LP061240,Wangara MG Used,"20 Motor Parade, Wangara, WA",5,4,1799,4,50,16,172,141,1328,Honda,HR-V,RS Crimson Interior,-31.794136,115.816569
2018,2018 Toyota Corolla Ascent Sport Mzea12R,103557,25582,Continuous Variable,Hatch,Front Wheel Drive,Unleaded Petrol,6.0,White,JTNK43BE903014545,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",5,5,1987,4,50,16,200,168,1420,Toyota,Corolla,Ascent Sport,-31.99962,115.9236
2013,2013 Hyundai Santa FE Elite Crdi (4X4) DM,91275,25990,Automatic,Suv,All Wheel Drive,Diesel,7.3,Grey,KMHSU81XSDU071884,Wangara Motors,"25 Prindiville Drive, Wangara, WA",7,4,2199,4,64,16,435,195,1830,Hyundai,Santa FE,Elite Crdi (4X4),-31.79038,115.81869
2020,2020 Mitsubishi ASX ES (2WD) XD MY20,51370,26377,Continuous Variable,Suv,Front Wheel Drive,Unleaded Petrol,7.6,White,JMFXTGA2WMU000468,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",5,4,1999,4,63,16,197,148,1380,Mitsubishi,ASX,ES (2WD),-31.99962,115.9236
2022,2022 Mazda CX-5 Maxx Sport (awd) CX5K,18421,41888,Automatic,Suv,All Wheel Drive,Unleaded Petrol,7.5,White,JM0KF4WLA00713583,Parkland Mazda,"1287 Albany Highway, Cannington, WA",5,4,2488,4,58,16,252,188,1641,Mazda,CX-5,Maxx Sport (awd),-32.0141528,115.9274436
2010,2010 BMW 335I M Sport E93 MY10,105100,28888,Automatic,Other,Rear Wheel Drive,Premium Unleaded Petrol,8.8,White,WBADX72090E241610,Westcoast BMW,"17 Luisini Road, Wangara, WA",4,2,2979,6,63,24,400,302,1540,BMW,335I,M Sport,-31.79572,115.82939
2012,2012 Subaru XV 2.0I,127312,21999,Continuous Variable,Suv,All Wheel Drive,Unleaded Petrol,7.1,Red,JF1GP7KC5CG013152,John Hughes Passenger,"196 Albany Highway, Victoria Park, WA",5,4,1995,4,60,16,196,148,1420,Subaru,XV,2.0I,-31.9705,115.89301
2019,2019 Hyundai I30 GO PD MY19,71693,21977,Automatic,Hatch,Front Wheel Drive,Unleaded Petrol,7.4,White,KMHH351EMKU113018,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",5,4,1999,4,50,16,203,161,1276,Hyundai,I30,GO,-31.99962,115.9236
2019,2019 Hyundai I30 GO PD MY19,70654,21977,Automatic,Hatch,Front Wheel Drive,Unleaded Petrol,7.4,White,KMHH351EMKU113875,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",5,4,1999,4,50,16,203,161,1276,Hyundai,I30,GO,-31.99962,115.9236
2019,2019 Hyundai I30 GO PD MY19,72730,21977,Automatic,Hatch,Front Wheel Drive,Unleaded Petrol,7.4,White,KMHH351EMKU109427,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",5,4,1999,4,50,16,203,161,1276,Hyundai,I30,GO,-31.99962,115.9236
2020,2020 Subaru Liberty 2.5I AWD MY20,61326,27980,Continuous Variable,Sedan,All Wheel Drive,Unleaded Petrol,7.3,Silver,JF1BN9KC2LG032398,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",5,4,2498,4,60,16,235,173,1512,Subaru,Liberty,2.5I AWD,-31.99962,115.9236
2012,2012 Mitsubishi Pajero GLX LWB (4X4) NW MY12,253111,19990,Automatic,Suv,Four Wheel Drive,Diesel,9.0,White,JMFLYV98WCJ001057,BUCKINGHAM DRIVE AUTOS,"24 Buckingham Drive, Wangara, WA",7,4,3200,4,88,16,441,198,2273,Mitsubishi,Pajero,GLX LWB (4X4),-31.78741,115.81759
2018,2018 Mazda CX-5 GT (4X4) MY19 (KF Series 2),89514,36489,Automatic,Suv,All Wheel Drive,Unleaded Petrol,7.5,Blue,JM0KF4WLA00202581,easyauto123 (Cannington),"1261 Albany Highway, Cannington, WA",5,4,2488,4,58,16,252,188,1756,Mazda,CX-5,GT (4X4),-32.012637,115.926416
2015,2015 Jeep Grand Cherokee Limited (4X4) WK MY15,120999,29990,Automatic,Suv,Four Wheel Drive,Diesel,7.5,Black,1C4RJFFM2FC764103,Wangara MG Used,"20 Motor Parade, Wangara, WA",5,4,2987,6,93,24,550,238,2191,Jeep,Grand Cherokee,Limited (4X4),-31.794136,115.816569
2019,2019 Hyundai I30 GO PD MY19,77852,22277,Automatic,Hatch,Front Wheel Drive,Unleaded Petrol,7.4,White,KMHH351EMKU113217,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",5,4,1999,4,50,16,203,161,1276,Hyundai,I30,GO,-31.99962,115.9236
2020,2020 Mazda 3 G25 Astina BP,82841,31455,Automatic,Hatch,Front Wheel Drive,Unleaded Petrol,6.6,Black,JM0BP2HLA01118768,Wanneroo Mazda,"6/10 Pembroke Road, Wangara, WA",5,5,2488,4,51,16,252,187,1380,Mazda,3,G25 Astina,-31.7976992,115.8175131
2017,2017 Mazda CX-3 Akari (awd) DK MY17.5,39365,28987,Automatic,Suv,All Wheel Drive,Unleaded Petrol,6.7,Red,MM0DK4W7A0W215382,Wanneroo Mitsubishi,"6 Lancaster Road, Wangara, WA",5,4,1998,4,44,16,192,147,1332,Mazda,CX-3,Akari (awd),-31.79716,115.81643
2021,2021 Volkswagen Polo 85TSI Comfortline AW MY21,20137,28984,Automatic,Hatch,Front Wheel Drive,Premium Unleaded Petrol,5.0,Silver,WVWZZZAWZMU072300,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",5,5,999,3,40,12,200,114,1158,Volkswagen,Polo,85TSI Comfortline,-31.99962,115.9236
2016,2016 Mazda CX-5 Maxx Sport (4X2) MY15,143844,22994,Automatic,Suv,Front Wheel Drive,Unleaded Petrol,6.4,Blue,JM0KE107200396819,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",5,4,1997,4,56,16,200,153,1482,Mazda,CX-5,Maxx Sport (4X2),-31.99962,115.9236
2016,2016 Isuzu MU-X LS-T (4X4) UC MY15.5,175737,38990,Automatic,Suv,Four Wheel Drive,Diesel,8.3,Grey,MPAUCS85GGT002710,Wangara MG Used,"20 Motor Parade, Wangara, WA",7,4,2999,4,65,16,380,175,2060,Isuzu,MU-X,LS-T (4X4),-31.794136,115.816569
2015,2015 Mitsubishi Outlander LS (4X4) ZK MY16,156033,18989,Continuous Variable,Suv,All Wheel Drive,Unleaded Petrol,7.5,Other,JMFXTGF8WGZ002574,My Auto Wholesale,"32 Clayton Street, Bellevue, WA",5,4,2360,4,60,16,220,167,1500,Mitsubishi,Outlander,LS (4X4),-31.899167,116.0210053
2011,2011 Mitsubishi Pajero GLS LWB (4X4) NT MY11,216328,25990,Automatic,Suv,Four Wheel Drive,Diesel,9.2,White,JMFLYV98WBJ002421,Wangara Motors,"25 Prindiville Drive, Wangara, WA",7,4,3200,4,88,16,441,198,2110,Mitsubishi,Pajero,GLS LWB (4X4),-31.79038,115.81869
2020,2020 Mitsubishi ASX ES (2WD) XD MY20,49163,27388,Continuous Variable,Suv,Front Wheel Drive,Unleaded Petrol,7.6,White,JMFXTGA2WLU012738,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",5,4,1999,4,63,16,197,148,1380,Mitsubishi,ASX,ES (2WD),-31.99962,115.9236
2016,2016 Kia Sorento Platinum (4X4) UM MY16,117736,33990,Automatic,Suv,All Wheel Drive,Diesel,7.8,White,KNAPH81BSG5196249,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",7,4,2199,4,71,16,441,198,1985,Kia,Sorento,Platinum (4X4),-31.99962,115.9236
2014,2014 Holden Cruze Equipe JH MY14,91800,12990,Manual,Hatch,Front Wheel Drive,Unleaded Petrol,7.0,White,6G1PD6EMXEL002096,Perth City Prestige,"495 Albany Highway, Victoria Park, WA",5,5,1796,4,60,16,176,140,1402,Holden,Cruze,Equipe,-31.97739,115.89798
2019,2019 Hyundai I30 GO PD MY19,89859,19999,Automatic,Hatch,Front Wheel Drive,Unleaded Petrol,7.4,White,KMHH351EMKU109412,John Hughes Passenger,"196 Albany Highway, Victoria Park, WA",5,4,1999,4,50,16,203,161,1276,Hyundai,I30,GO,-31.9705,115.89301
2020,2020 Mitsubishi ASX ES (2WD) XD MY20,47805,27388,Continuous Variable,Suv,Front Wheel Drive,Unleaded Petrol,7.6,White,JMFXTGA2WMU002396,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",5,4,1999,4,63,16,197,148,1380,Mitsubishi,ASX,ES (2WD),-31.99962,115.9236
2017,2017 Subaru Forester 2.5I-L MY17,61316,30368,Continuous Variable,Suv,All Wheel Drive,Unleaded Petrol,8.1,Grey,JF2SJ9KC5HG084142,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",5,4,2498,4,60,16,235,169,1530,Subaru,Forester,2.5I-L,-31.99962,115.9236
2019,2019 Mitsubishi Outlander ES 7 Seat (awd) ZL MY20,56917,32988,Continuous Variable,Suv,All Wheel Drive,Unleaded Petrol,7.2,Other,JMFXTGF8WLJ002580,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",7,4,2360,4,60,16,220,167,1500,Mitsubishi,Outlander,ES 7 Seat (awd),-31.99962,115.9236
2020,2020 Subaru Liberty 2.5I AWD MY20,63643,27980,Continuous Variable,Sedan,All Wheel Drive,Unleaded Petrol,7.3,White,JF1BN9KC2LG032465,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",5,4,2498,4,60,16,235,173,1512,Subaru,Liberty,2.5I AWD,-31.99962,115.9236
2018,2018 Mitsubishi ASX LS (2WD) XC MY18,77432,23490,Continuous Variable,Suv,Front Wheel Drive,Unleaded Petrol,7.6,Other,JMFXTGA2WJU006322,Grand Toyota Wangara used,"1 Lancaster Road, Wangara, WA",5,4,1998,4,63,16,197,148,1375,Mitsubishi,ASX,LS (2WD),-31.796743,115.815802
2002,2002 Nissan X-Trail ST (4X4) T30,204157,7990,Manual,Suv,Four Wheel Drive,Unleaded Petrol,10.0,Other,JN1TBNT30A0011009,Scarboro Toyota,"297 Scarborough Beach Road, Osborne Park, WA",5,4,2488,4,60,16,245,178,1395,Nissan,X-Trail,ST (4X4),-31.91454,115.824791
2014,2014 BMW 225I Active Tourer Luxury Line F45,63790,24995,Automatic,Hatch,Front Wheel Drive,Premium Unleaded Petrol,6.1,Blue,WBA2A72070VZ89684,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",5,4,1998,4,51,16,350,228,1430,BMW,225I,Active Tourer Luxury Line,-31.99962,115.9236
